date_year,date_month,comment,rate,bookID,like,lable
1397,11,عالی بود شخصیت‌ای جی و مایا و املیا لمبیاس ولی اخرش … . دلم برا ای جی و مایا سوخت که مایا تنها شد چقدر غمنگیز,5.0,26168.0,0.0,1.0
1397,8,ممنون طاقچه,5.0,26168.0,6.0,1.0
1398,2,یکی از بهترین رمان‌هایی بود که خوندم . داستان روندی گیرا داره و شخصیت‌های آن کم است که باعث می‌شه خیلی راحت و سریع متوجه داستان بشین ( در مقایسه با کتاب‌های داستایوسکی مثلا ) . ترجمه نسبتا روان و خوب بود . داستان انقدر خوب روایت میشه و اتفاقات طوری چیده شده که بعد از خوندن کتاب مثل یه فیلم تو ذهنتون میمونه ، شاید به خاطر همین تکنیک نگارش باشه که جایزه گرفته . در کل کتابیه که از خوندنش تا آخر پشیمون نمیشین,5.0,26168.0,2.0,1.0
1397,8,هنوز نخوندمش ولی خعلی بیستی طاقچه جون ۱۲۰ ساله بشیی الهیی مسی هسسی تولدت مبارک,5.0,26168.0,6.0,1.0
1398,5,یک داستان ساده و روان اما سرگرم‌کننده .,4.0,26168.0,2.0,1.0
1397,8,کتاب قشنگی بود . دوستش داشتم,5.0,26168.0,2.0,1.0
1398,2,بعضی از نویسنده‌ها ، کتاب موفقیتو با رمان اشتباه میگیرن . طرف اومده کلی حرف زده اخرش از هر فصل یه نکته ممکنه در بیاد . واسه اینکه قیمت کتابشو بتونه یه کم ببره بالا ، اومده کلی اراجیف گفته و داستان سرایی کرده . خواسته بگه منم کتاب نوشتم,1.0,26627.0,4.0,0.0
1398,5,حکمت اینکه چرایه سری بدیهیات به صورت کتاب در میاد رانمیدونم … .,1.0,26627.0,3.0,0.0
1397,6,این کتاب معرکس کاش صوتیش بیاد من از روش خوندم کسی میخواد براش بفرستم ؟,5.0,26627.0,10.0,1.0
1397,9,واقعا کتاب قشنگیه به همه توصیه‌اش می‌کنم,5.0,26627.0,2.0,1.0
1398,2,من کلا با کتابهای موفقیت مشکل دارم چون اکثرا با دیدگاه مادی و کاملا خودبنیاد نتیجه‌گیری می‌کنند … اینجا هم همینطور بود و نویسنده خیلی تک‌بعدی نتیجه دلخواهش رو از دل حادثه درآورده بود ، کاری که ما هم می‌کنیم مثلا یک حادثه برامون الهام‌بخش حقیقتی میشه و این حقیقت اغلب ریشه در درون و یا خوانده‌ها و فضای جامعه داره و کمتر یک تفقه جدیه … من از بیشتر مطالب پریدم ، چون نگاه خودشیفته‌ی آمریکایی وار یک نظامی و تعریفهاش از شکوه آمریکایی و خدمت بزرگ در ارتش آمریکا ، اصلا برایم قابل‌تحمل نبود . صحبتاش به درد هملن مراسم دانشگاه کشور خودش می‌خورد . آن چند پیامی فصول هم برای من ۳۰ ساله خیلی خاص و حتی کاربردی نبود ؛ شاید برای لیست کردن و یادداشت‌های انگیزه آفرین بچه دبیرستانی‌ها و کنکوری‌ها مفید باشه .,1.0,26627.0,5.0,0.0
1398,9,در چند سال اخیر کتاب هایی با محوریت روان‌شناسی موفقیت توانسته‌اند جایگاه و فروش بسیار خوبی در میان کتاب‌های غیر درسی پیدا کنند . یکی از این کتاب‌ها که در بسیاری از وبسایت‌های فروش کتاب به عنوان پر فروش‌ترین‌ها از آن یاد شده_است کتاب تخت خوابت را مرتب کن اثر ژنرال ویلیام اچ . مک ریون می‌باشد . کتاب شرح‌حال زندگی ژنرال بلند پایه آمریکایی است که بخشی از مهم‌ترین درس‌ها و تجربیات خود را در زمان خدمت خود کسب نموده_است . کتاب در ده فصل و نودو شش صفحه نوشته‌شده است . ویژگی‌های مثبت کتاب : ۱: این کتاب تجربیات حقیقی را شرح می‌دهد که خود نویسنده با آن‌ها روبه‌رو شده و به همین جهت نثر و کلام اثر به دور از اغراقاتی که اغلب در چنین کتاب هایی دیده_می‌شود است . ۲: در هر فصل از کتاب به موضوعاتی پرداخته‌شده است که در ابتدا برای هر یک داستانی حقیقی از زندگی خود نویسنده بدون ایجاد زوائد و توصیفات نامربوط و صرفا حجم دهنده به کتاب ذکر شده_است . ۳: نثر کتاب روان بوده و شما را با هیچ‌گونه ابهام و یا تضادی در اندیشه‌های آن مواجه نمی‌سازد . ۴: کتاب با این اندیشه که زندگی همیشه شیرین نخواهد_بود و همیشه عادلانه نی‌ست رویکروی نسبتا متفاوت با سایر کتاب‌های روان‌شناسی موفقیت دارد که زندگی را بیش از حد امیدوار کننده و جاه‌طلبانه می‌دانند . ویژگی‌های منفی کتاب : ۱: در این کتاب شما همه چیز را می‌دانید !!! تمامی آنچه نویسنده در کتاب راجع به آن شرح داده_است مفاهیمی است که قبل از خواندن کتاب نیز آن را می‌دانسته‌اید و هیچ‌گونه دیدگاه جدیدی نسبت به زندگی به شما نخواهد_داد . چه کسی است که نداند امید مولفه‌ای مهم در زندگی است و یا این‌که در مواجهه با سختی‌های زندگی باید قوی بود !؟ ۲: در کتاب ارائه راهکار هایی برای رسیدن به موفقیت وجود نداشته و صرفا به اهمیت رسیدن به مولفه‌های مشخص‌شده اشاره‌شده است . ۳: استفاده از آمار و تحقیقات یکی از مواردی است که موجب تاثیر گذاری بیشتر بر روی ذهن مخاطب شده که متاسفانه این کتاب به طور کامل از آن محروم می‌باشد . ۴: برخی از داستان‌های ذکر شده فاقد هیجان و یا اتفاقی خاص و جالب بوده و رویدادی است که با مواجهه با آن چندان تحت تاثیر وقوع آن قرار نمی‌گیرید . ۵: اگر به شما بگویند کتابی دویست صفحه‌ای داریم که تمامی مطالبش را بدون هیچ‌گونه کم و کاستی در ده صفحه خلاصه کرده‌ایم چه حسی به شما دست می‌دهد ؟! مطمئنا می‌گویید خلاصه‌ای که تمامی محتوای دویست صفحه را در بر دارد خواهید_خواند . کتابی که تنها نود و شش صفحه دارد را شما می‌توانید با رجوع به آخرین فصل که مربوط به سخنرانی نویسنده در جشن فارغ التحصیلی در دانشگاه تگزاس است و تنها ده صفحه دارد مطالعه نموده و تمامی مطالب هشتاد و شش صفحه‌ی پیشین آن را بیاموزید !!! این مسئله بزرگ‌ترین ضعف کتاب است . در حقیقت می‌توان گفت کل محتوای کتاب را می‌شد در ده صفحه نوشت !!! امتیازات کتاب : ۱: روانی و سادگی کتاب : ۱۰ از ۱۰ ۲: درون‌مایه : ۵ از ۱۰ ۳: جذابیت اثر : ۵ از ۱۰ ۴: فضا سازی و داستان‌پردازی : ۶ از ۱۰ امتیاز کل :۶ ٫ ۵ از ۱۰ نکته ۱: این کتاب برای یک‌بار مطالعه کافی بوده و ارزش خرید ندارد . می‌توانید با مراجعه به کتاب‌خانه‌های شهر خود آن را تهیه نمایید . نکته ۲: پر فروش بودن اثر دلیل بر کیفیت بالای اثر نبوده و مواردی از جمله تبلیغات مناسب و … .. که به صورت جداگانه به آن اشاره خواهیم_کرد در بسیاری از موارد موجب افزایش فروش کتاب خواهد_شد . منتقد : حسین آخوندی,2.0,26627.0,5.0,0.0
1398,1,آموزنده و سرگرم‌کننده,2.0,26627.0,1.0,0.0
1398,2,اصلا کتاب جالبی نبود,1.0,26627.0,2.0,0.0
1397,12,عالی عالی عالی منم ۲۰ روزه تختخوابم رو مرتب می‌کنم,5.0,26627.0,2.0,1.0
1398,6,کتاب آموزنده و ساده‌ای است توصیه می‌شود …,5.0,26627.0,0.0,1.0
1397,6,اولین کتاب تموم شده از برنامه‌ی یک هفته‌ای کتابخانه‌ی همگانی . کتاب بسیار خوب و الهام بخشی بود . اگر به دنبال انجام کاری بزرگ و تغییر زندگیتان و حتی تغییر دنیا هستید این کتاب رو بخونید . چهار ستاره چون آمریکایی بود و فکر می‌کرد که در افغانستان و عراق با تروریسم مبارزه کردن …,4.0,26627.0,9.0,1.0
1398,9,فوق‌العاده کتاب خوبیه⚘❤❤❤⚘,5.0,26627.0,2.0,1.0
1398,5,تیتر تناسب چندانی با محتوای کتاب نداره,2.0,26627.0,2.0,0.0
1397,1,خیلی تاثیرگذار بود,4.0,26794.0,1.0,1.0
1396,11,"کتاب جذابی بود, حتی ریتم یکنواختی که داره . جزئی از جذابیت نهاییه . فقط امیدوارم اونهایی که ظرف فرهنگی خالی دارن با اب اون فرهنگ‌ها پر نشند",5.0,26794.0,1.0,1.0
1396,9,دم انتشارات جامی و طاقچه گرم .. سپاس,5.0,26794.0,3.0,1.0
1396,10,یک رمان فوق‌العاده کسل‌کننده بدون داشتن نکته‌ی جدیدی و یا حتی جملات زیبا و تاثیر گذار . خصوصا اینکه بعد از' پیش و پس از تو' جوجو مویز بخونیش …واقعا ضعیف و ضعیف .,1.0,26794.0,7.0,0.0
1396,9,خیلی دوست داشتم این کتاب رو . کلی باهاش ارتباط قلبی برقرارکردم,5.0,26794.0,3.0,1.0
1396,9,امیدوار یم همگی از خوندن این کتاب لذت ببرید و اگر از این کتاب خوشتون اومد اون رو به دوستانتون معرفی کنید,5.0,26794.0,12.0,1.0
1397,6,پیشنهاد میشه,4.0,26794.0,3.0,1.0
1396,9,با سپاس از طاقچه ، کتاب روان و جذاب بود . ولی من متوجه نشدم ، برای چی مرد داستان انقدر سفت روی عقیده‌ی خدا وجود ندارد ، جهان دیگری نیست وایساده بود . بیشتر بار افسردگی داستان برای همین قضیه بود . متاسفانه تمام کتاب‌های جدید و پرفروش که من میخونم ، موضوع اصلیش همینه . خدا نیست ، معاد نیست . خیلی ناراحتم,2.0,26794.0,4.0,0.0
1396,10,واقعا قشنگ و تاثیر گذار بود من میتونم بگم حتی از کتاب من پیش از تو و پس از تو هم . قشنگ‌تر بود . من خودم کلا کارای انتشارت جامی و مصدق را دوست دارم و چندین ساله که کاراشونو دنبال می‌کنم و میدونم که توی انتخاب کتاب ونویسنده و مترجم تمام تلاششونو به کار می‌گیرند . این اتنها انتشاراتیه که در همه زمینه‌ها فعالیت داره . واقعا ممنون . ای کاش تهران بودم و از نزدیک با این انتشارات در ارتباط بودم .,5.0,26794.0,4.0,1.0
1396,9,واقعا کتاب لذت بخشی بود : ) ) توصیفات قوی‌ای داشت و البته نقاط ضعفی هم دیده_می‌شد ! ولی در کل درسهای اموزنده بسیاری داشت,5.0,26794.0,3.0,1.0
1397,1,قشنگ بود,5.0,26794.0,2.0,1.0
1396,11,داستان همه دردایی که یه مرد میتونه تحملش کنه و به زندگیش ادامه بده,5.0,26794.0,2.0,1.0
1396,9,کتاب قشنگی بود,5.0,26794.0,1.0,1.0
1397,2,دوستانی که خوندن میدونن سانسور شدست یا نه ؟,0.0,26946.0,0.0,0.0
1397,9,کتاب اشاره درستی به انقلاب هایی داره که به وسیله‌ی فاسد شدن رهبرانشون یا جانشینانش به انحراف کشیده_می‌شوند و به جایی میرسن که چیزی جز شعار ازشون باقی نمیمونه .,4.0,26946.0,9.0,1.0
1398,5,الان تمومش کردم دقیقا شرح گندابیه ک توش هستیم,5.0,26946.0,14.0,1.0
1397,7,جالب بود .,5.0,26946.0,2.0,1.0
1397,10,خیلی قشنگه این کتاب,5.0,26946.0,3.0,1.0
1398,5,دریک کلام عالی …,5.0,26946.0,3.0,1.0
1398,5,استفاده از نماد‌ها محشر بود . جای تامل داشت …,5.0,26946.0,3.0,1.0
1397,7,من خوندم عالیه توصیه می‌کنم بخونید,5.0,26946.0,3.0,1.0
1398,9,ی انیمیشن هم هست به همین اسم و از روی همین رمان ساخته‌شده . قدیمیه ولی قشنگه . هم حشتناکه و هم قشنگه . ببینیدش حتما,5.0,26946.0,3.0,1.0
1397,5,طاقچه ! با لحن نقی معمولی بهت میگم … بی‌تربیت !,4.0,26946.0,7.0,1.0
1396,11,واقعا کتاب عالی هستش !,5.0,26946.0,2.0,1.0
1398,9,خیلی خووب بوددتوذهنم همیشه میمونه,5.0,26946.0,3.0,1.0
1397,8,عالی بود حتما بخونید .,5.0,26946.0,2.0,1.0
1396,11,سلام . دوستان تعدا پاسخهای صحیح و غلط برای شما نمایش داده_شد ؟ برای من فقط زد ک در مستبقه شرکت کردی,5.0,27145.0,2.0,1.0
1397,12,این کتاب رو چاپی‌اش رو خوندم واقعا حرف نداشت ، یکم با دقت و شمرده بخونید به طنز ماجرا‌ها و فتوای کلام می‌رسید اینکه نویسنده قصدش از نوشتن به این سبک تقلید از سبک قاجار نبوده و صرفا محاوره شون بوده خیلی برام این کتاب رو خاص کرد چند بار قسمت‌های مختلفش رو چندباره خوندم واقعا زیباست,5.0,27145.0,4.0,1.0
1396,12,من الان می‌خواستم سوالارو جواب بدم . حالا تا صبح میزاشتن باشه,4.0,27145.0,1.0,1.0
1396,11,برأی من کد ارسال شد . کدوم قسمت اپلیکیشن خندوانه برم که بتونم سوالات و جواب بدم ؟,4.0,27145.0,1.0,1.0
1396,12,برای مسابقه فقط خریدم و مجبور شدم تحملش کنم ، قبل از مطالعه‌اش خیلی دوست داشتم بدونم معیارهای کسی که این کتاب رو برای مسابقه انتخاب کرد چی بود ، که بعد از خوندش متوجه شدم !!,1.0,27145.0,6.0,0.0
1396,11,به نظرم کتاب جالبی نبود . طراحی سوالات هم همچنین . بعضی از سوالات دو گزینه درست داشتند,1.0,27145.0,1.0,0.0
1396,11,خیلی لذت بردم از خواندنش . حتما خود کتاب را برای داشتن در کتابخونه‌ام تهیه می‌کنم به کهنسالان فامیل هم هدیه‌اش می‌دم … یاد کودکی هام افتادم . بسیاری از ترکیبات و کلماتش را بارها از مادربزرگ و عمه هایم در صحبت‌های یومیه شان ! شنیده_بودم و الان خوشحال شدم که رسم‌الخط درستش هم یاد گرفتم ! چون شنیداری بودن بعضی هاش را اشتباه یاد گرفه بودم … به آقای رضوانی تبریک می‌گم خلاقیت و هوشمندی زیادی در نوشته‌ها و کتابشان بود .. و نقطه اوج این خلاقیت : نام کتاب و تناقض آشکارش با محتوا …,4.0,27145.0,6.0,1.0
1396,11,سلام دوستان من هرچقدر میرم قسمت جام فقط قسمت خرید کتاب رو میاره و من نمیتونم توی مسابقه شرکت کنم . لطفا راهنمایی کنید,5.0,27145.0,0.0,1.0
1396,11,سوالات مسابقه بی‌نهایت مزخرف بود .,5.0,27145.0,6.0,1.0
1396,11,بسیار عالی و بامزه . دوستانی که به کلمات قلمبه و سلمبه کتاب گیر میدن اینو هم مد نظر داشته باشن که سبک نوشتاری کتاب تقلیدی از سبک دوره قاجار هست و خب اون زمان این کلمات در کتاب‌ها متداول بوده ، پس بهتره منصفانه قضاوت کنیم,4.0,27145.0,2.0,1.0
1396,11,طنز‌های عامیانه‌ی خوبی دارد . بعضی از کلمات با تلفظ عامیانه نوشته‌شده که به نظرم این نوع نگارش مناسب نیست .,4.0,27145.0,3.0,1.0
1396,11,مهلت شرکت توو مسابقه تمدید نشده ؟,5.0,27145.0,0.0,1.0
1396,11,کلمات قلمبه سلمبه زیادی داشت,2.0,27145.0,2.0,0.0
1396,10,خیلی خوب بود . خستگیاتون در,5.0,27489.0,0.0,1.0
1396,10,بازی جذابی بود دمتون گرم,4.0,27489.0,1.0,1.0
1396,10,باحال بود . دمتون گرم . کاش زود به زود معما طراحی کنید .,5.0,27489.0,0.0,1.0
1396,10,عالی مرسی که به فکر بیدار کردن ذهن مردمید منتظر معماهای بعدیتون هستیم,5.0,27489.0,0.0,1.0
1396,10,خوب بود ولی دوهزاریم نیفتاد,5.0,27489.0,2.0,1.0
1396,10,کارتون فوق‌العاده بود فقط اون موقع که داشتم کتاب صوتیا با آرامش گوش می‌دادم وقتی صدا عوض شد قلبم وایساد . بازم منتظر این کاراتون هستیم,5.0,27489.0,0.0,1.0
1396,10,« روی هر تکه ، داستانی از حماقت آدم‌ها نوشت » . خوب بود . کوتاه و ساده بود ، ولی من خوشم اومد . امیدوارم بقیه هم خوششون بیاد .,4.0,27489.0,3.0,1.0
1396,10,خیلی جالب بود امید وارم هر چه زود‌تر یه معمای دیگه طرح کنین,5.0,27489.0,1.0,1.0
1396,10,چه حرکت خوب و جالبی کردید ، مرسی طاقچه,5.0,27489.0,0.0,1.0
1396,10,عالی,5.0,27489.0,0.0,1.0
1396,10,انصافا کارتون خیلی خوب بود . بازم از این کارا بکنید,5.0,27489.0,0.0,1.0
1396,10,باحال بود,5.0,27489.0,0.0,1.0
1396,10,جالب بود,4.0,27489.0,1.0,1.0
1397,1,سلام صحت مسابقه توسط چه ارگانی تایید میشه . ما از کجا بدونیم که مسابقه سوری نیست ؟,5.0,28080.0,1.0,1.0
1397,1,سلام . چه جوری برای شرکت در مسابقه به سوال‌ها دسترسی پیدا کنم ؟,2.0,28080.0,0.0,0.0
1397,1,حتما مقدمه رو بخونید,1.0,28080.0,1.0,0.0
1396,11,همش تاریخی هستش خییلیی سخت به نظر میاد,1.0,28080.0,2.0,0.0
1397,3,من زندگینامه گاندی رو از یه انتشارات دیگه خوندم . در عین فوق‌العاده بودن ، زندگی این مرد هیچ‌چیز عجیبی نداشت جز یه نکته خیلی مهم .. ایشون به هرچی که ایمان میاورد عمل می‌کرد . تعللی در انجام تفکراتش نداشت .. به همین خوشمزگی اون همه کار بزرگ کرد,5.0,28080.0,10.0,1.0
1396,11,سلام من کاربر تازه واردم میشه در خرید کمکم کنید منم میخوام تو مسابقه شرکت کنم,5.0,28080.0,1.0,1.0
1397,1,باز هم از این مسابقه‌ها بزارید,4.0,28080.0,0.0,1.0
1396,11,aslan in ketabo dost nadaram ✋,1.0,28080.0,4.0,0.0
1397,1,تاریخ مسابقه تمدید شده_بود ، کی بود زمانش ؟؟؟؟؟؟,4.0,28080.0,0.0,1.0
1396,12,خوب بود میتونست مقداری ترجمه روان‌تر باشه,4.0,28080.0,2.0,1.0
1397,1,مسابقه تا پایان روز بیست و پنجم مهلت داره دیگه ؟!,5.0,28080.0,0.0,1.0
1396,12,اگر تمدید بشه یعنی که ترویج بی نظمی وبی مبالاتی در زیر پوشش فرهنگ و کتاب ، بخاطر سود مادی,1.0,28080.0,10.0,0.0
1396,11,حتما باید نسخه ایپاب رو بخریم چون من خود کتابو دارم الان باید اینم بخرم ??,5.0,28080.0,0.0,1.0
1398,3,جالب بود … . دوستش داشتم,5.0,28762.0,1.0,1.0
1398,3,عالی بود . دیدگاه آدمو نسبت به مردم افغان و افغانستان عوض میکنه کاش آخرش از آینده سهراب هم می‌نوشت,4.0,28762.0,4.0,1.0
1398,7,سه سال پیش چاپیش رو خوندم و با آنکه اهل تبعیض نژادی هم قبلش نبودم ولی با خوندن این کتاب سعی می‌کنم از افغانها حمایت کنم و این جملات مسخره بین مردم که پراز نژاد پرستی برداشته شه … من این کتاب رو بیشتر از هزار خورشید تابان از همین نویسنده و در همین راستا فقط از زبان یک زن بیشتر دوست داشتم .,5.0,28762.0,7.0,1.0
1398,1,کتابی خوب که سبب آشنایی بیشتر با فرهنگ افغانستان و جنایات طالبان می‌شویم . ظلمی که در حق شیعیان این کشور شده_است را هم اشاره می‌کند,5.0,28762.0,9.0,1.0
1398,3,یکی از قشنگ‌ترین کتاب هایی بود که خوندم,5.0,28762.0,7.0,1.0
1398,8,این کتاب بیینظیره ♥️ ازون دسته کتاباس ک نمیتونی بذاریش زمین پر از اتفاقایی ک مات و مبهوتت میکنه و اصلا نمیتونی پیشبینی کنی ک چی میشه قلم خالد حسینی فوق العادس خلاصه ک از دستش ندین,5.0,28762.0,4.0,1.0
1398,1,خیلی تلخ بود☹️ کاش نمیخوندم,5.0,28762.0,1.0,1.0
1398,9,اولین کتابی بود که از این نویسنده خوندم مشتاق شدم که کتابهای دیگه شون بخونم کتاب خوبی بود باعث شد دیدگاه‌ام راجب افغانستان عوض بشه بعضی از قسمت‌های داستان خیلی دردناک بود که مجبور می‌شدم تا چند مدت سمتش نرم کلا شخصیت دوست‌داشتنی از نظر من تو داستان نبود چه از راوی داستان امیر که ترسو بودن و خودخواه بودنش باعث شد ازش بدم بیاد چه حسن با فداکاری‌های بیجا و نادرست باعث می‌شد حرصم ازش بگیره,4.0,28762.0,3.0,1.0
1398,1,خیلی ارزش خوندن داره,5.0,28762.0,5.0,1.0
1398,9,خیلی خوب خالد حسینی بینظیره,5.0,28762.0,6.0,1.0
1398,3,کتابش رو دوست داشتم واقعا تلخ بود بسیاری از قسمت‌های کتاب,5.0,28762.0,3.0,1.0
1398,7,کتاب خیلی خوبیه . داستان رو خیلی خوب روایت میکنه ، مخصوصا اولش که بسیار گیرا هست و مخاطب رو کامل جذب خودش میکنه .,5.0,28762.0,2.0,1.0
1397,10,عالی,5.0,28762.0,2.0,1.0
1398,5,تقریبا یک سوم ابتدایی کتاب جذاب نبود و داشتم پشیمون می‌شدم از خوندنش ولی الان که همه شو خوندم واقعا فوق‌العاده بود …خیلی از جملاتشو هایلایت کردم تا دوباره و دوباره بخونمشون تا یادم نره … هم برای خانمای مجرد و هم متاهل میتونه جالب باشه و راهگشا,5.0,28925.0,3.0,1.0
1397,11,عالی و فوق‌العاده . فراز و نشیب و درگیری‌های فکری یک دختر با روحیات حساس از کودکی تا میانسالی . تلاش برای نجات زندگی . تلاش برای خودشناسی . بسیار زیباست این کتاب از عمق وجود نویسنده خط به خطش بیرون اومده و واقعا شجاعت نویسنده در بیان احساسات و جز به جز زندگیش بسیار قابل تحسین است .,5.0,28925.0,5.0,1.0
1398,5,بهترین کتابی که تمام زنها بعد از خوندنش خودشونو بهتر میفهمن و چه خوب می‌شد اگر مردها هم با خوندن این کتاب بهتر زنها و زن بودن رو درک کنن … .,5.0,28925.0,3.0,1.0
1398,8,در یک‌کلام کتاب رو دوست داشتم و جذاب بود … . اگرچه من مشکلات گلنن رو هیچوقت تجربه نکردم اما یاد گرفتم در مواجه با آدمها خودواقعیم باشم ، بدون نقاب,5.0,28925.0,4.0,1.0
1398,6,کتاب خوبیه . کشمکش‌های درونی یک زن هست که خودشو پیدا مبکنه,5.0,28925.0,0.0,1.0
1398,9,قبل از اینکه بخونمش فکر نمی‌کردم نظر دادن درباره ش برای من انقدر سخت باشه و ازم جرات زیادی بطلبه . من با این کتاب زندگی کردم و اکثر اوقات حتی فکر کردم این کتاب من رو زیسته . خیلی از درد‌ها و رنج‌ها و دغدغه‌های گلنن رو هم تجربه و هم درک کردم . درد مشترک فریاد شده‌ای که گلنن ، جرات فریاد زدنش رو داشت برای اون دسته از دوستانی که به ماجرای زندگی گلنن بعد از چاپ کتاب انتقاد کردن هم باید بگم که درسته ما انتظار پایان شیرین رو داریم برای خودمون اما اول اینکه این یک رمان نیست ، اتوبیوگرافیه و اون آدمها واقعی هستن و سرنوشت شون به چرخش قلم و خیال وابسته نیست ، بلکه به خودشون و مسائلی که در زندگی واقعی ( هرچند تلخ ، شوکه کننده و عجیب ) با اون مواجهند بستگی داره که چطور مسیرشون رو تغییر بدن . و اینکه خیلی از مشکلات گلنن در زندگی زناشویی‌اش به دلیل گرایش جنسی سرکوب‌شده ش بود که متاسفانه خودش هم فقط در حد یک نظریه بهش پرداخته_بود و شاید اگر بیشتر به این نظریه توجه می‌کرد زودتر به ثبات می‌رسید . دلیل این‌که از تجربیات دوران نوجوانیش به دردناک‌ترین و سیاه‌ترین شکل ممکن یاد میکنه هم ، مربوط به همینه . و اینکه در پایان کتاب هم خودش عنوان کرده_بود که مطمئن نیست همه چیز تا ابد به همین منوال باشه و مسیرشون تا آخر یکی باشه ، چیزی که مهمه این هستش که اون جنگید و خودش رو از شر چیزهایی که خلاص شدن از اونها راحت نیست ، راحت کرد و قشنگتر از اون ، خودش ، خودش رو فهمید ! کریگ هم همینطور ! اینکه آدمهای این داستان قوی‌تر از مشکلات روحی شون بودن واقعا جذابه . و اینکه این دو نفر با پذیرش مشکلات هم ، و باور به اینکه اختلال روحی یک فرد دلیل بر بد بودن خود اون فرد نیست و باید حل بشه درس قشنگی از عشق و انسانیت رو به ما دادن . و در پایان ، به نظرم زندگی همیشه در مسیر بودنه ، مقصد گاهی مبهم ، وابسته به شرایط و اکثرا غیر منتظره ست .. به قول فروغ عزیز ، آری آغاز دوست داشتن است گرچه پایان راه ناپیداست ، من به پایان دگر نیاندیشم که همین دوست داشتن زیباست .,4.0,28925.0,8.0,1.0
1398,5,عالی بود,5.0,28925.0,1.0,1.0
1398,5,کتاب قشنگی بود . من خیلی دوستش داشتم و پیشنهادش می‌کنم برای خوندن .,5.0,28925.0,0.0,1.0
1397,8,من اوایلشو خوندم نمیدونم چرا جذبم نکرد بخونمش خیلی کسل کنندس,2.0,28925.0,1.0,0.0
1398,8,دوستان تا به حال کدوم کتابیو دوبار خوندین و یا دوست دارین دوباره بخونین ?,5.0,28925.0,2.0,1.0
1398,7,زندگی غم‌انگیز زن غربی و جامعه‌ای که از او یک شخصیت اغواگر می‌خواهد چیزی که الان در ایران خودمان هم کم‌کم شکل می‌گیرد و پیدا کردن راه آرامش و ارزشمندی توسط دین ! کلیسا به خوبی در این کتاب بیان‌شده بود در غرب حتی دین هم دین نیست من وقتی کناب رو خوندم حتی به دلیل شکل‌گیری داعش هم‌فکر کردم که چرا استکبار برای نفرت‌انگیز نشان دادن مسلمانان این همه هزینه می‌کند کاش بیشتر قدر کشور و دینمون رو بدونیم به زنان کشورم توصیه می‌کنم خوندن این کتاب رو,4.0,28925.0,9.0,1.0
1398,5,کتاب و بدون زمین گذاشتن خوندم .. چیزی که برام جالب بود تلاش‌های گریک بعد از گند کاری هاش بود و اینکه کوتاه نیومد و جنگید همراه با گلن .. و جدایی بعد از این همه تلاششون برام قابل هضم نبود …,4.0,28925.0,0.0,1.0
1398,4,کتاب عالیه وصف حال تمام خانمهاست حتی اگه تجربه هاشون متفاوت باشه ، تمام نقاط ضعف و قدرت زنان رو به تصویر کشیده و حقایق رو بهمون نشون داده,5.0,28925.0,0.0,1.0
1398,9,من اینو همون زمان که منتشر شد گوش دادم خیلی عالی بود واقعا خسته نباشن مخصوصا اگر در شب گوش کنید بهتون آرامش میده . صداهاشونم عالین,5.0,29162.0,1.0,1.0
1397,5,❤♥ . _بقیش کو ؟ . تموم شد ، همه استیکرای قلب گوشیمو گذاشتم . . _مطمئنی تموم شده ! یه بار دیگه بگرد . . مطمئنم ! ولی باشه صبر کن . . _ . #هه راست می‌گی هنوز یکی مونده . « شما معجون طی الارض ندارین من از این شهر برم » . _بازم بگرد هنوز یه قلب دیگه مونده هاا . عه ! آره بازم هست . « نفس باد صبا مشک فشان خواهد_شد »,5.0,29162.0,20.0,1.0
1397,9,اولش که دیدم فقط ۴۰ و اندی دقیقه اس گفتم چقدر کم . ولی در همین زمان کم حرفشو زد و عالی بود . زیاده گویی نداشت ، شخصیت‌ها خوب قرار گرفته بودن . ولی بازم میگم خیلی کم بود !,5.0,29162.0,2.0,1.0
1398,9,اولین کتاب صوتی که گوش دادم .. و انصافا چقدر خوب بود : ),5.0,29162.0,1.0,1.0
1397,4,عالی عالی عالی,5.0,29162.0,2.0,1.0
1397,6,واقعاا عالیه … چه حال روزگارمونه .. کاشکی همه گوش کنند .. چه غم‌انگیز شدیم,5.0,29162.0,3.0,1.0
1397,11,فوق‌العاده زیبا بود . امیدوارم بازم از این حرکتای قشنگ زده بشه,4.0,29162.0,0.0,1.0
1398,1,ولی‌ای شهرغریب … باش تا برگردم … شاد روزی که به امیدخدا برگردم … گرچه امروز چنین بود چنان خواهد_شد ! نفس بادصبا مشک فشان خواهد_شد … برگرد میرزا تقی ! برگرد ! من منتظرت هستم !,5.0,29162.0,17.0,1.0
1398,8,زیاد جذاب نبود ، نسبت به نوشته‌های قبلی امیرعلی نبویان تقریبا میتونم بگم اصلاا جالب نبود …,1.0,29162.0,4.0,0.0
1398,9,موضوعی مهم ، نویسنده‌ای توانا ، صدا هایی بجا و گیرا ، اشعار زیبا و دلچسب ، موسیقی دلنشین ۴۵ دقیقه لذت بردم,5.0,29162.0,1.0,1.0
1397,10,کاری بسیار قشنگ ، زیبا ، انتقادی … و هنری بود … جای بسیاری برای ادامه این حکایت باقی است .,5.0,29162.0,1.0,1.0
